char1,file1,char2,file2,score
5,segmdl2.ttf_35.png,X,segmdl2.ttf_58.png,1.0
5,segmdl2.ttf_35.png,b,segmdl2.ttf_62.png,1.0
},marlett.ttf_7d.png,1,marlett.ttf_31.png,1.0
},marlett.ttf_7d.png,7,marlett.ttf_37.png,1.0
},marlett.ttf_7d.png,$,marlett.ttf_24.png,1.0
},marlett.ttf_7d.png,@,marlett.ttf_40.png,1.0
},marlett.ttf_7d.png,k,marlett.ttf_6b.png,1.0
},marlett.ttf_7d.png,5,marlett.ttf_35.png,1.0
},marlett.ttf_7d.png,~,marlett.ttf_7e.png,1.0
},marlett.ttf_7d.png,8,marlett.ttf_38.png,1.0
},marlett.ttf_7d.png,E,marlett.ttf_45.png,1.0
},marlett.ttf_7d.png,v,marlett.ttf_76.png,1.0
},marlett.ttf_7d.png,d,marlett.ttf_64.png,1.0
},marlett.ttf_7d.png,!,marlett.ttf_21.png,1.0
},marlett.ttf_7d.png,G,marlett.ttf_47.png,1.0
},marlett.ttf_7d.png,p,marlett.ttf_70.png,1.0
},marlett.ttf_7d.png,{,marlett.ttf_7b.png,1.0
},marlett.ttf_7d.png,?,marlett.ttf_3f.png,1.0
^,segmdl2.ttf_5e.png,",",segmdl2.ttf_2c.png,1.0
^,segmdl2.ttf_5e.png,Z,segmdl2.ttf_5a.png,1.0
^,segmdl2.ttf_5e.png,m,segmdl2.ttf_6d.png,1.0
^,segmdl2.ttf_5e.png,"""",segmdl2.ttf_22.png,1.0
^,segmdl2.ttf_5e.png,<,segmdl2.ttf_3c.png,1.0
^,segmdl2.ttf_5e.png,W,segmdl2.ttf_57.png,1.0
^,segmdl2.ttf_5e.png,e,segmdl2.ttf_65.png,1.0
^,segmdl2.ttf_5e.png,8,segmdl2.ttf_38.png,1.0
^,segmdl2.ttf_5e.png,|,segmdl2.ttf_7c.png,1.0
^,segmdl2.ttf_5e.png,h,segmdl2.ttf_68.png,1.0
^,segmdl2.ttf_5e.png,X,segmdl2.ttf_58.png,1.0
^,segmdl2.ttf_5e.png,b,segmdl2.ttf_62.png,1.0
1,marlett.ttf_31.png,7,marlett.ttf_37.png,1.0
1,marlett.ttf_31.png,$,marlett.ttf_24.png,1.0
1,marlett.ttf_31.png,@,marlett.ttf_40.png,1.0
1,marlett.ttf_31.png,k,marlett.ttf_6b.png,1.0
1,marlett.ttf_31.png,5,marlett.ttf_35.png,1.0
1,marlett.ttf_31.png,~,marlett.ttf_7e.png,1.0
1,marlett.ttf_31.png,8,marlett.ttf_38.png,1.0
1,marlett.ttf_31.png,E,marlett.ttf_45.png,1.0
1,marlett.ttf_31.png,v,marlett.ttf_76.png,1.0
1,marlett.ttf_31.png,d,marlett.ttf_64.png,1.0
1,marlett.ttf_31.png,!,marlett.ttf_21.png,1.0
1,marlett.ttf_31.png,G,marlett.ttf_47.png,1.0
1,marlett.ttf_31.png,p,marlett.ttf_70.png,1.0
1,marlett.ttf_31.png,{,marlett.ttf_7b.png,1.0
1,marlett.ttf_31.png,?,marlett.ttf_3f.png,1.0
7,marlett.ttf_37.png,$,marlett.ttf_24.png,1.0
7,marlett.ttf_37.png,@,marlett.ttf_40.png,1.0
7,marlett.ttf_37.png,k,marlett.ttf_6b.png,1.0
7,marlett.ttf_37.png,5,marlett.ttf_35.png,1.0
7,marlett.ttf_37.png,~,marlett.ttf_7e.png,1.0
7,marlett.ttf_37.png,8,marlett.ttf_38.png,1.0
7,marlett.ttf_37.png,E,marlett.ttf_45.png,1.0
7,marlett.ttf_37.png,v,marlett.ttf_76.png,1.0
7,marlett.ttf_37.png,d,marlett.ttf_64.png,1.0
7,marlett.ttf_37.png,!,marlett.ttf_21.png,1.0
7,marlett.ttf_37.png,G,marlett.ttf_47.png,1.0
7,marlett.ttf_37.png,p,marlett.ttf_70.png,1.0
7,marlett.ttf_37.png,{,marlett.ttf_7b.png,1.0
7,marlett.ttf_37.png,?,marlett.ttf_3f.png,1.0
$,marlett.ttf_24.png,@,marlett.ttf_40.png,1.0
$,marlett.ttf_24.png,k,marlett.ttf_6b.png,1.0
$,marlett.ttf_24.png,5,marlett.ttf_35.png,1.0
$,marlett.ttf_24.png,~,marlett.ttf_7e.png,1.0
$,marlett.ttf_24.png,8,marlett.ttf_38.png,1.0
$,marlett.ttf_24.png,E,marlett.ttf_45.png,1.0
$,marlett.ttf_24.png,v,marlett.ttf_76.png,1.0
$,marlett.ttf_24.png,d,marlett.ttf_64.png,1.0
$,marlett.ttf_24.png,!,marlett.ttf_21.png,1.0
$,marlett.ttf_24.png,G,marlett.ttf_47.png,1.0
$,marlett.ttf_24.png,p,marlett.ttf_70.png,1.0
$,marlett.ttf_24.png,{,marlett.ttf_7b.png,1.0
$,marlett.ttf_24.png,?,marlett.ttf_3f.png,1.0
",",segmdl2.ttf_2c.png,Z,segmdl2.ttf_5a.png,1.0
",",segmdl2.ttf_2c.png,m,segmdl2.ttf_6d.png,1.0
",",segmdl2.ttf_2c.png,"""",segmdl2.ttf_22.png,1.0
",",segmdl2.ttf_2c.png,<,segmdl2.ttf_3c.png,1.0
",",segmdl2.ttf_2c.png,W,segmdl2.ttf_57.png,1.0
",",segmdl2.ttf_2c.png,e,segmdl2.ttf_65.png,1.0
",",segmdl2.ttf_2c.png,8,segmdl2.ttf_38.png,1.0
",",segmdl2.ttf_2c.png,|,segmdl2.ttf_7c.png,1.0
",",segmdl2.ttf_2c.png,h,segmdl2.ttf_68.png,1.0
",",segmdl2.ttf_2c.png,X,segmdl2.ttf_58.png,1.0
",",segmdl2.ttf_2c.png,b,segmdl2.ttf_62.png,1.0
@,marlett.ttf_40.png,k,marlett.ttf_6b.png,1.0
@,marlett.ttf_40.png,5,marlett.ttf_35.png,1.0
@,marlett.ttf_40.png,~,marlett.ttf_7e.png,1.0
@,marlett.ttf_40.png,8,marlett.ttf_38.png,1.0
@,marlett.ttf_40.png,E,marlett.ttf_45.png,1.0
@,marlett.ttf_40.png,v,marlett.ttf_76.png,1.0
@,marlett.ttf_40.png,d,marlett.ttf_64.png,1.0
@,marlett.ttf_40.png,!,marlett.ttf_21.png,1.0
@,marlett.ttf_40.png,G,marlett.ttf_47.png,1.0
@,marlett.ttf_40.png,p,marlett.ttf_70.png,1.0
@,marlett.ttf_40.png,{,marlett.ttf_7b.png,1.0
@,marlett.ttf_40.png,?,marlett.ttf_3f.png,1.0
Z,segmdl2.ttf_5a.png,m,segmdl2.ttf_6d.png,1.0
Z,segmdl2.ttf_5a.png,"""",segmdl2.ttf_22.png,1.0
Z,segmdl2.ttf_5a.png,<,segmdl2.ttf_3c.png,1.0
Z,segmdl2.ttf_5a.png,W,segmdl2.ttf_57.png,1.0
Z,segmdl2.ttf_5a.png,e,segmdl2.ttf_65.png,1.0
Z,segmdl2.ttf_5a.png,8,segmdl2.ttf_38.png,1.0
Z,segmdl2.ttf_5a.png,|,segmdl2.ttf_7c.png,1.0
Z,segmdl2.ttf_5a.png,h,segmdl2.ttf_68.png,1.0
Z,segmdl2.ttf_5a.png,X,segmdl2.ttf_58.png,1.0
Z,segmdl2.ttf_5a.png,b,segmdl2.ttf_62.png,1.0
m,segmdl2.ttf_6d.png,"""",segmdl2.ttf_22.png,1.0
m,segmdl2.ttf_6d.png,<,segmdl2.ttf_3c.png,1.0
m,segmdl2.ttf_6d.png,W,segmdl2.ttf_57.png,1.0
m,segmdl2.ttf_6d.png,e,segmdl2.ttf_65.png,1.0
m,segmdl2.ttf_6d.png,8,segmdl2.ttf_38.png,1.0
m,segmdl2.ttf_6d.png,|,segmdl2.ttf_7c.png,1.0
m,segmdl2.ttf_6d.png,h,segmdl2.ttf_68.png,1.0
m,segmdl2.ttf_6d.png,X,segmdl2.ttf_58.png,1.0
m,segmdl2.ttf_6d.png,b,segmdl2.ttf_62.png,1.0
"""",segmdl2.ttf_22.png,<,segmdl2.ttf_3c.png,1.0
"""",segmdl2.ttf_22.png,W,segmdl2.ttf_57.png,1.0
"""",segmdl2.ttf_22.png,e,segmdl2.ttf_65.png,1.0
"""",segmdl2.ttf_22.png,8,segmdl2.ttf_38.png,1.0
"""",segmdl2.ttf_22.png,|,segmdl2.ttf_7c.png,1.0
"""",segmdl2.ttf_22.png,h,segmdl2.ttf_68.png,1.0
"""",segmdl2.ttf_22.png,X,segmdl2.ttf_58.png,1.0
"""",segmdl2.ttf_22.png,b,segmdl2.ttf_62.png,1.0
k,marlett.ttf_6b.png,5,marlett.ttf_35.png,1.0
k,marlett.ttf_6b.png,~,marlett.ttf_7e.png,1.0
k,marlett.ttf_6b.png,8,marlett.ttf_38.png,1.0
k,marlett.ttf_6b.png,E,marlett.ttf_45.png,1.0
k,marlett.ttf_6b.png,v,marlett.ttf_76.png,1.0
k,marlett.ttf_6b.png,d,marlett.ttf_64.png,1.0
k,marlett.ttf_6b.png,!,marlett.ttf_21.png,1.0
k,marlett.ttf_6b.png,G,marlett.ttf_47.png,1.0
k,marlett.ttf_6b.png,p,marlett.ttf_70.png,1.0
k,marlett.ttf_6b.png,{,marlett.ttf_7b.png,1.0
k,marlett.ttf_6b.png,?,marlett.ttf_3f.png,1.0
<,segmdl2.ttf_3c.png,W,segmdl2.ttf_57.png,1.0
<,segmdl2.ttf_3c.png,e,segmdl2.ttf_65.png,1.0
<,segmdl2.ttf_3c.png,8,segmdl2.ttf_38.png,1.0
<,segmdl2.ttf_3c.png,|,segmdl2.ttf_7c.png,1.0
<,segmdl2.ttf_3c.png,h,segmdl2.ttf_68.png,1.0
<,segmdl2.ttf_3c.png,X,segmdl2.ttf_58.png,1.0
<,segmdl2.ttf_3c.png,b,segmdl2.ttf_62.png,1.0
5,marlett.ttf_35.png,~,marlett.ttf_7e.png,1.0
5,marlett.ttf_35.png,8,marlett.ttf_38.png,1.0
5,marlett.ttf_35.png,E,marlett.ttf_45.png,1.0
5,marlett.ttf_35.png,v,marlett.ttf_76.png,1.0
5,marlett.ttf_35.png,d,marlett.ttf_64.png,1.0
5,marlett.ttf_35.png,!,marlett.ttf_21.png,1.0
5,marlett.ttf_35.png,G,marlett.ttf_47.png,1.0
5,marlett.ttf_35.png,p,marlett.ttf_70.png,1.0
5,marlett.ttf_35.png,{,marlett.ttf_7b.png,1.0
5,marlett.ttf_35.png,?,marlett.ttf_3f.png,1.0
~,marlett.ttf_7e.png,8,marlett.ttf_38.png,1.0
~,marlett.ttf_7e.png,E,marlett.ttf_45.png,1.0
~,marlett.ttf_7e.png,v,marlett.ttf_76.png,1.0
~,marlett.ttf_7e.png,d,marlett.ttf_64.png,1.0
~,marlett.ttf_7e.png,!,marlett.ttf_21.png,1.0
~,marlett.ttf_7e.png,G,marlett.ttf_47.png,1.0
~,marlett.ttf_7e.png,p,marlett.ttf_70.png,1.0
~,marlett.ttf_7e.png,{,marlett.ttf_7b.png,1.0
~,marlett.ttf_7e.png,?,marlett.ttf_3f.png,1.0
W,segmdl2.ttf_57.png,e,segmdl2.ttf_65.png,1.0
W,segmdl2.ttf_57.png,8,segmdl2.ttf_38.png,1.0
W,segmdl2.ttf_57.png,|,segmdl2.ttf_7c.png,1.0
W,segmdl2.ttf_57.png,h,segmdl2.ttf_68.png,1.0
W,segmdl2.ttf_57.png,X,segmdl2.ttf_58.png,1.0
W,segmdl2.ttf_57.png,b,segmdl2.ttf_62.png,1.0
e,segmdl2.ttf_65.png,8,segmdl2.ttf_38.png,1.0
e,segmdl2.ttf_65.png,|,segmdl2.ttf_7c.png,1.0
e,segmdl2.ttf_65.png,h,segmdl2.ttf_68.png,1.0
e,segmdl2.ttf_65.png,X,segmdl2.ttf_58.png,1.0
e,segmdl2.ttf_65.png,b,segmdl2.ttf_62.png,1.0
8,marlett.ttf_38.png,E,marlett.ttf_45.png,1.0
8,marlett.ttf_38.png,v,marlett.ttf_76.png,1.0
8,marlett.ttf_38.png,d,marlett.ttf_64.png,1.0
8,marlett.ttf_38.png,!,marlett.ttf_21.png,1.0
8,marlett.ttf_38.png,G,marlett.ttf_47.png,1.0
8,marlett.ttf_38.png,p,marlett.ttf_70.png,1.0
8,marlett.ttf_38.png,{,marlett.ttf_7b.png,1.0
8,marlett.ttf_38.png,?,marlett.ttf_3f.png,1.0
E,marlett.ttf_45.png,v,marlett.ttf_76.png,1.0
E,marlett.ttf_45.png,d,marlett.ttf_64.png,1.0
E,marlett.ttf_45.png,!,marlett.ttf_21.png,1.0
E,marlett.ttf_45.png,G,marlett.ttf_47.png,1.0
E,marlett.ttf_45.png,p,marlett.ttf_70.png,1.0
E,marlett.ttf_45.png,{,marlett.ttf_7b.png,1.0
E,marlett.ttf_45.png,?,marlett.ttf_3f.png,1.0
v,marlett.ttf_76.png,d,marlett.ttf_64.png,1.0
v,marlett.ttf_76.png,!,marlett.ttf_21.png,1.0
v,marlett.ttf_76.png,G,marlett.ttf_47.png,1.0
v,marlett.ttf_76.png,p,marlett.ttf_70.png,1.0
v,marlett.ttf_76.png,{,marlett.ttf_7b.png,1.0
v,marlett.ttf_76.png,?,marlett.ttf_3f.png,1.0
8,segmdl2.ttf_38.png,|,segmdl2.ttf_7c.png,1.0
8,segmdl2.ttf_38.png,h,segmdl2.ttf_68.png,1.0
8,segmdl2.ttf_38.png,X,segmdl2.ttf_58.png,1.0
8,segmdl2.ttf_38.png,b,segmdl2.ttf_62.png,1.0
d,marlett.ttf_64.png,!,marlett.ttf_21.png,1.0
d,marlett.ttf_64.png,G,marlett.ttf_47.png,1.0
d,marlett.ttf_64.png,p,marlett.ttf_70.png,1.0
d,marlett.ttf_64.png,{,marlett.ttf_7b.png,1.0
d,marlett.ttf_64.png,?,marlett.ttf_3f.png,1.0
!,marlett.ttf_21.png,G,marlett.ttf_47.png,1.0
!,marlett.ttf_21.png,p,marlett.ttf_70.png,1.0
!,marlett.ttf_21.png,{,marlett.ttf_7b.png,1.0
!,marlett.ttf_21.png,?,marlett.ttf_3f.png,1.0
G,marlett.ttf_47.png,p,marlett.ttf_70.png,1.0
G,marlett.ttf_47.png,{,marlett.ttf_7b.png,1.0
G,marlett.ttf_47.png,?,marlett.ttf_3f.png,1.0
p,marlett.ttf_70.png,{,marlett.ttf_7b.png,1.0
p,marlett.ttf_70.png,?,marlett.ttf_3f.png,1.0
|,segmdl2.ttf_7c.png,h,segmdl2.ttf_68.png,1.0
|,segmdl2.ttf_7c.png,X,segmdl2.ttf_58.png,1.0
|,segmdl2.ttf_7c.png,b,segmdl2.ttf_62.png,1.0
h,segmdl2.ttf_68.png,X,segmdl2.ttf_58.png,1.0
h,segmdl2.ttf_68.png,b,segmdl2.ttf_62.png,1.0
X,segmdl2.ttf_58.png,b,segmdl2.ttf_62.png,1.0
{,marlett.ttf_7b.png,?,marlett.ttf_3f.png,1.0
&,symbol.ttf_26.png,?,symbol.ttf_3f.png,0.9999998807907104
&,symbol.ttf_26.png,{,symbol.ttf_7b.png,0.9999998807907104
&,symbol.ttf_26.png,=,symbol.ttf_3d.png,0.9999998807907104
&,symbol.ttf_26.png,3,symbol.ttf_33.png,0.9999998807907104
&,symbol.ttf_26.png,b,symbol.ttf_62.png,0.9999998807907104
&,symbol.ttf_26.png,0,symbol.ttf_30.png,0.9999998807907104
&,symbol.ttf_26.png,(,symbol.ttf_28.png,0.9999998807907104
&,symbol.ttf_26.png,y,symbol.ttf_79.png,0.9999998807907104
&,symbol.ttf_26.png,L,symbol.ttf_4c.png,0.9999998807907104
&,symbol.ttf_26.png,5,symbol.ttf_35.png,0.9999998807907104
&,symbol.ttf_26.png,],symbol.ttf_5d.png,0.9999998807907104
&,symbol.ttf_26.png,c,symbol.ttf_63.png,0.9999998807907104
&,symbol.ttf_26.png,k,symbol.ttf_6b.png,0.9999998807907104
&,symbol.ttf_26.png,},symbol.ttf_7d.png,0.9999998807907104
&,symbol.ttf_26.png,G,symbol.ttf_47.png,0.9999998807907104
&,symbol.ttf_26.png,:,symbol.ttf_3a.png,0.9999998807907104
&,symbol.ttf_26.png,d,symbol.ttf_64.png,0.9999998807907104
&,symbol.ttf_26.png,',symbol.ttf_27.png,0.9999998807907104
&,symbol.ttf_26.png,s,symbol.ttf_73.png,0.9999998807907104
&,symbol.ttf_26.png,\,symbol.ttf_5c.png,0.9999998807907104
&,symbol.ttf_26.png,l,symbol.ttf_6c.png,0.9999998807907104
&,symbol.ttf_26.png,D,symbol.ttf_44.png,0.9999998807907104
&,symbol.ttf_26.png,F,symbol.ttf_46.png,0.9999998807907104
&,symbol.ttf_26.png,C,symbol.ttf_43.png,0.9999998807907104
&,symbol.ttf_26.png,x,symbol.ttf_78.png,0.9999998807907104
&,symbol.ttf_26.png,N,symbol.ttf_4e.png,0.9999998807907104
&,symbol.ttf_26.png,p,symbol.ttf_70.png,0.9999998807907104
&,symbol.ttf_26.png,|,symbol.ttf_7c.png,0.9999998807907104
&,symbol.ttf_26.png,`,symbol.ttf_60.png,0.9999998807907104
&,symbol.ttf_26.png,u,symbol.ttf_75.png,0.9999998807907104
&,symbol.ttf_26.png,h,symbol.ttf_68.png,0.9999998807907104
&,symbol.ttf_26.png,r,symbol.ttf_72.png,0.9999998807907104
&,symbol.ttf_26.png,S,symbol.ttf_53.png,0.9999998807907104
&,symbol.ttf_26.png,e,symbol.ttf_65.png,0.9999998807907104
&,symbol.ttf_26.png,v,symbol.ttf_76.png,0.9999998807907104
&,symbol.ttf_26.png,I,symbol.ttf_49.png,0.9999998807907104
&,symbol.ttf_26.png,E,symbol.ttf_45.png,0.9999998807907104
&,symbol.ttf_26.png,g,symbol.ttf_67.png,0.9999998807907104
&,symbol.ttf_26.png,),symbol.ttf_29.png,0.9999998807907104
&,symbol.ttf_26.png,n,symbol.ttf_6e.png,0.9999998807907104
&,symbol.ttf_26.png,"""",symbol.ttf_22.png,0.9999998807907104
&,symbol.ttf_26.png,~,symbol.ttf_7e.png,0.9999998807907104
&,symbol.ttf_26.png,f,symbol.ttf_66.png,0.9999998807907104
&,symbol.ttf_26.png,4,symbol.ttf_34.png,0.9999998807907104
&,symbol.ttf_26.png,Y,symbol.ttf_59.png,0.9999998807907104
&,symbol.ttf_26.png,6,symbol.ttf_36.png,0.9999998807907104
&,symbol.ttf_26.png,%,symbol.ttf_25.png,0.9999998807907104
&,symbol.ttf_26.png,-,symbol.ttf_2d.png,0.9999998807907104
&,symbol.ttf_26.png,U,symbol.ttf_55.png,0.9999998807907104
&,symbol.ttf_26.png,m,symbol.ttf_6d.png,0.9999998807907104
&,symbol.ttf_26.png,.,symbol.ttf_2e.png,0.9999998807907104
&,symbol.ttf_26.png,w,symbol.ttf_77.png,0.9999998807907104
&,symbol.ttf_26.png,j,symbol.ttf_6a.png,0.9999998807907104
&,symbol.ttf_26.png,+,symbol.ttf_2b.png,0.9999998807907104
&,symbol.ttf_26.png,#,symbol.ttf_23.png,0.9999998807907104
&,symbol.ttf_26.png,z,symbol.ttf_7a.png,0.9999998807907104
&,symbol.ttf_26.png,R,symbol.ttf_52.png,0.9999998807907104
&,symbol.ttf_26.png,K,symbol.ttf_4b.png,0.9999998807907104
&,symbol.ttf_26.png,[,symbol.ttf_5b.png,0.9999998807907104
&,symbol.ttf_26.png,Q,symbol.ttf_51.png,0.9999998807907104
&,symbol.ttf_26.png,V,symbol.ttf_56.png,0.9999998807907104
&,symbol.ttf_26.png,/,symbol.ttf_2f.png,0.9999998807907104
&,symbol.ttf_26.png,_,symbol.ttf_5f.png,0.9999998807907104
&,symbol.ttf_26.png,i,symbol.ttf_69.png,0.9999998807907104
&,symbol.ttf_26.png,@,symbol.ttf_40.png,0.9999998807907104
&,symbol.ttf_26.png,9,symbol.ttf_39.png,0.9999998807907104
&,symbol.ttf_26.png,T,symbol.ttf_54.png,0.9999998807907104
&,symbol.ttf_26.png,O,symbol.ttf_4f.png,0.9999998807907104
&,symbol.ttf_26.png,H,symbol.ttf_48.png,0.9999998807907104
&,symbol.ttf_26.png,B,symbol.ttf_42.png,0.9999998807907104
&,symbol.ttf_26.png,Z,symbol.ttf_5a.png,0.9999998807907104
&,symbol.ttf_26.png,!,symbol.ttf_21.png,0.9999998807907104
&,symbol.ttf_26.png,q,symbol.ttf_71.png,0.9999998807907104
&,symbol.ttf_26.png,X,symbol.ttf_58.png,0.9999998807907104
&,symbol.ttf_26.png,$,symbol.ttf_24.png,0.9999998807907104
&,symbol.ttf_26.png,>,symbol.ttf_3e.png,0.9999998807907104
&,symbol.ttf_26.png,*,symbol.ttf_2a.png,0.9999998807907104
&,symbol.ttf_26.png,",",symbol.ttf_2c.png,0.9999998807907104
&,symbol.ttf_26.png, ,symbol.ttf_20.png,0.9999998807907104
&,symbol.ttf_26.png,M,symbol.ttf_4d.png,0.9999998807907104
&,symbol.ttf_26.png,o,symbol.ttf_6f.png,0.9999998807907104
&,symbol.ttf_26.png,^,symbol.ttf_5e.png,0.9999998807907104
&,symbol.ttf_26.png,W,symbol.ttf_57.png,0.9999998807907104
&,symbol.ttf_26.png,P,symbol.ttf_50.png,0.9999998807907104
&,symbol.ttf_26.png,;,symbol.ttf_3b.png,0.9999998807907104
&,symbol.ttf_26.png,1,symbol.ttf_31.png,0.9999998807907104
&,symbol.ttf_26.png,2,symbol.ttf_32.png,0.9999998807907104
&,symbol.ttf_26.png,<,symbol.ttf_3c.png,0.9999998807907104
&,symbol.ttf_26.png,A,symbol.ttf_41.png,0.9999998807907104
&,symbol.ttf_26.png,8,symbol.ttf_38.png,0.9999998807907104
&,symbol.ttf_26.png,a,symbol.ttf_61.png,0.9999998807907104
&,symbol.ttf_26.png,7,symbol.ttf_37.png,0.9999998807907104
&,symbol.ttf_26.png,J,symbol.ttf_4a.png,0.9999998807907104
&,symbol.ttf_26.png,t,symbol.ttf_74.png,0.9999998807907104
?,symbol.ttf_3f.png,{,symbol.ttf_7b.png,0.9999998807907104
?,symbol.ttf_3f.png,=,symbol.ttf_3d.png,0.9999998807907104
?,symbol.ttf_3f.png,3,symbol.ttf_33.png,0.9999998807907104
?,symbol.ttf_3f.png,b,symbol.ttf_62.png,0.9999998807907104
?,symbol.ttf_3f.png,0,symbol.ttf_30.png,0.9999998807907104
?,symbol.ttf_3f.png,(,symbol.ttf_28.png,0.9999998807907104
?,symbol.ttf_3f.png,y,symbol.ttf_79.png,0.9999998807907104
?,symbol.ttf_3f.png,L,symbol.ttf_4c.png,0.9999998807907104
?,symbol.ttf_3f.png,5,symbol.ttf_35.png,0.9999998807907104
?,symbol.ttf_3f.png,],symbol.ttf_5d.png,0.9999998807907104
?,symbol.ttf_3f.png,c,symbol.ttf_63.png,0.9999998807907104
?,symbol.ttf_3f.png,k,symbol.ttf_6b.png,0.9999998807907104
?,symbol.ttf_3f.png,},symbol.ttf_7d.png,0.9999998807907104
?,symbol.ttf_3f.png,G,symbol.ttf_47.png,0.9999998807907104
?,symbol.ttf_3f.png,:,symbol.ttf_3a.png,0.9999998807907104
?,symbol.ttf_3f.png,d,symbol.ttf_64.png,0.9999998807907104
?,symbol.ttf_3f.png,',symbol.ttf_27.png,0.9999998807907104
?,symbol.ttf_3f.png,s,symbol.ttf_73.png,0.9999998807907104
?,symbol.ttf_3f.png,\,symbol.ttf_5c.png,0.9999998807907104
?,symbol.ttf_3f.png,l,symbol.ttf_6c.png,0.9999998807907104
?,symbol.ttf_3f.png,D,symbol.ttf_44.png,0.9999998807907104
?,symbol.ttf_3f.png,F,symbol.ttf_46.png,0.9999998807907104
?,symbol.ttf_3f.png,C,symbol.ttf_43.png,0.9999998807907104
?,symbol.ttf_3f.png,x,symbol.ttf_78.png,0.9999998807907104
?,symbol.ttf_3f.png,N,symbol.ttf_4e.png,0.9999998807907104
?,symbol.ttf_3f.png,p,symbol.ttf_70.png,0.9999998807907104
?,symbol.ttf_3f.png,|,symbol.ttf_7c.png,0.9999998807907104
?,symbol.ttf_3f.png,`,symbol.ttf_60.png,0.9999998807907104
?,symbol.ttf_3f.png,u,symbol.ttf_75.png,0.9999998807907104
?,symbol.ttf_3f.png,h,symbol.ttf_68.png,0.9999998807907104
?,symbol.ttf_3f.png,r,symbol.ttf_72.png,0.9999998807907104
?,symbol.ttf_3f.png,S,symbol.ttf_53.png,0.9999998807907104
?,symbol.ttf_3f.png,e,symbol.ttf_65.png,0.9999998807907104
?,symbol.ttf_3f.png,v,symbol.ttf_76.png,0.9999998807907104
?,symbol.ttf_3f.png,I,symbol.ttf_49.png,0.9999998807907104
?,symbol.ttf_3f.png,E,symbol.ttf_45.png,0.9999998807907104
?,symbol.ttf_3f.png,g,symbol.ttf_67.png,0.9999998807907104
?,symbol.ttf_3f.png,),symbol.ttf_29.png,0.9999998807907104
?,symbol.ttf_3f.png,n,symbol.ttf_6e.png,0.9999998807907104
?,symbol.ttf_3f.png,"""",symbol.ttf_22.png,0.9999998807907104
?,symbol.ttf_3f.png,~,symbol.ttf_7e.png,0.9999998807907104
?,symbol.ttf_3f.png,f,symbol.ttf_66.png,0.9999998807907104
?,symbol.ttf_3f.png,4,symbol.ttf_34.png,0.9999998807907104
?,symbol.ttf_3f.png,Y,symbol.ttf_59.png,0.9999998807907104
?,symbol.ttf_3f.png,6,symbol.ttf_36.png,0.9999998807907104
?,symbol.ttf_3f.png,%,symbol.ttf_25.png,0.9999998807907104
?,symbol.ttf_3f.png,-,symbol.ttf_2d.png,0.9999998807907104
?,symbol.ttf_3f.png,U,symbol.ttf_55.png,0.9999998807907104
?,symbol.ttf_3f.png,m,symbol.ttf_6d.png,0.9999998807907104
?,symbol.ttf_3f.png,.,symbol.ttf_2e.png,0.9999998807907104
?,symbol.ttf_3f.png,w,symbol.ttf_77.png,0.9999998807907104
?,symbol.ttf_3f.png,j,symbol.ttf_6a.png,0.9999998807907104
?,symbol.ttf_3f.png,+,symbol.ttf_2b.png,0.9999998807907104
?,symbol.ttf_3f.png,#,symbol.ttf_23.png,0.9999998807907104
?,symbol.ttf_3f.png,z,symbol.ttf_7a.png,0.9999998807907104
?,symbol.ttf_3f.png,R,symbol.ttf_52.png,0.9999998807907104
?,symbol.ttf_3f.png,K,symbol.ttf_4b.png,0.9999998807907104
?,symbol.ttf_3f.png,[,symbol.ttf_5b.png,0.9999998807907104
?,symbol.ttf_3f.png,Q,symbol.ttf_51.png,0.9999998807907104
?,symbol.ttf_3f.png,V,symbol.ttf_56.png,0.9999998807907104
?,symbol.ttf_3f.png,/,symbol.ttf_2f.png,0.9999998807907104
?,symbol.ttf_3f.png,_,symbol.ttf_5f.png,0.9999998807907104
?,symbol.ttf_3f.png,i,symbol.ttf_69.png,0.9999998807907104
?,symbol.ttf_3f.png,@,symbol.ttf_40.png,0.9999998807907104
?,symbol.ttf_3f.png,9,symbol.ttf_39.png,0.9999998807907104
?,symbol.ttf_3f.png,T,symbol.ttf_54.png,0.9999998807907104
?,symbol.ttf_3f.png,O,symbol.ttf_4f.png,0.9999998807907104
?,symbol.ttf_3f.png,H,symbol.ttf_48.png,0.9999998807907104
?,symbol.ttf_3f.png,B,symbol.ttf_42.png,0.9999998807907104
?,symbol.ttf_3f.png,Z,symbol.ttf_5a.png,0.9999998807907104
?,symbol.ttf_3f.png,!,symbol.ttf_21.png,0.9999998807907104
?,symbol.ttf_3f.png,q,symbol.ttf_71.png,0.9999998807907104
?,symbol.ttf_3f.png,X,symbol.ttf_58.png,0.9999998807907104
?,symbol.ttf_3f.png,$,symbol.ttf_24.png,0.9999998807907104
?,symbol.ttf_3f.png,>,symbol.ttf_3e.png,0.9999998807907104
?,symbol.ttf_3f.png,*,symbol.ttf_2a.png,0.9999998807907104
?,symbol.ttf_3f.png,",",symbol.ttf_2c.png,0.9999998807907104
?,symbol.ttf_3f.png, ,symbol.ttf_20.png,0.9999998807907104
?,symbol.ttf_3f.png,M,symbol.ttf_4d.png,0.9999998807907104
?,symbol.ttf_3f.png,o,symbol.ttf_6f.png,0.9999998807907104
